Measure,Structure,Sex,Age,Height,Mean,Variance
SAT,Body,male,34,1.4,2.13061990882292,0.343443092253184
SAT,Body,male,34,1.41,2.13792590173018,0.337607177858661
SAT,Body,male,34,1.42,2.14523331157792,0.331842451869374
SAT,Body,male,34,1.43,2.15254219740534,0.326151880468874
SAT,Body,male,34,1.44,2.15985261825162,0.320538429840713
SAT,Body,male,34,1.45,2.16716463315596,0.315005066168442
SAT,Body,male,34,1.46,2.17447830115753,0.309554755635613
SAT,Body,male,34,1.47,2.18179368129553,0.304190464425778
SAT,Body,male,34,1.48,2.18911083260914,0.298915158722487
SAT,Body,male,34,1.49,2.19642981413755,0.293731804709292
SAT,Body,male,34,1.5,2.20375068491994,0.288643368569746
SAT,Body,male,34,1.51,2.21107353861232,0.283652541866597
SAT,Body,male,34,1.52,2.21839862995771,0.278761133192805
SAT,Body,male,34,1.53,2.2257263491017,0.2739722401264
SAT,Body,male,34,1.54,2.23305714835165,0.269293091504214
SAT,Body,male,34,1.55,2.24039147097505,0.264737415382763
SAT,Body,male,34,1.56,2.24772968636208,0.260326873699902
SAT,Body,male,34,1.57,2.25507203568927,0.256091188582709
SAT,Body,male,34,1.58,2.26241859133313,0.25206676569937
SAT,Body,male,34,1.59,2.26976923189561,0.248293859717145
SAT,Body,male,34,1.6,2.27712363306477,0.244812580843056
SAT,Body,male,34,1.61,2.28448127290734,0.241658263268571
SAT,Body,male,34,1.62,2.29184144882141,0.238856865341287
SAT,Body,male,34,1.63,2.29920330246239,0.236421118526292
SAT,Body,male,34,1.64,2.30656584861333,0.234348075242407
SAT,Body,male,34,1.65,2.31392800423078,0.232618530576867
SAT,Body,male,34,1.66,2.32128861469549,0.231198533599128
SAT,Body,male,34,1.67,2.32864647548872,0.230042898603602
SAT,Body,male,34,1.68,2.33600034889831,0.229100321529659
SAT,Body,male,34,1.69,2.34334897670502,0.228319449522689
SAT,Body,male,34,1.7,2.35069109089047,0.227655083179667
SAT,Body,male,34,1.71,2.35802542506674,0.227073639545385
SAT,Body,male,34,1.72,2.3653507294457,0.226557079889584
SAT,Body,male,34,1.73,2.37266579172157,0.22610470071412
SAT,Body,male,34,1.74,2.37996946529762,0.225732471947294
SAT,Body,male,34,1.75,2.38726070843999,0.225470053576651
SAT,Body,male,34,1.76,2.39453870198303,0.22535809385327
SAT,Body,male,34,1.77,2.40180289461499,0.225441620066044
SAT,Body,male,34,1.78,2.40905297157937,0.225760410634619
SAT,Body,male,34,1.79,2.41628888993396,0.226342188640119
SAT,Body,male,34,1.8,2.42351090634791,0.227197324475406
SAT,Body,male,34,1.81,2.43071958962673,0.228315666567733
SAT,Body,male,34,1.82,2.43791581491331,0.229665925679201
SAT,Body,male,34,1.83,2.44510073826305,0.231197677395582
SAT,Body,male,34,1.84,2.45227575226833,0.232845684131521
SAT,Body,male,34,1.85,2.4594424253692,0.234535924895333
SAT,Body,male,34,1.86,2.46660242919339,0.236192502736787
SAT,Body,male,34,1.87,2.47375745951354,0.237744506081682
SAT,Body,male,34,1.88,2.4809091570517,0.23913194176846
SAT,Body,male,34,1.89,2.48805903433423,0.240310024796047
SAT,Body,male,34,1.9,2.49520841412761,0.241251374140689
SAT,Body,male,34,1.91,2.50235838376448,0.241945983063895
SAT,Body,male,34,1.92,2.50950976806127,0.242399156430389
SAT,Body,male,34,1.93,2.51666312173323,0.242627887553346
SAT,Body,male,34,1.94,2.52381874043648,0.242656341981627
SAT,Body,male,34,1.95,2.53097668800165,0.242511198757563
SAT,Body,male,34,1.96,2.53813683621885,0.242217562476079
SAT,Body,male,34,1.97,2.54529891278321,0.241796012506958
SAT,Body,male,34,1.98,2.55246255274433,0.241261126493529
SAT,Body,male,34,1.99,2.55962734899221,0.240621543384384
SAT,Body,male,34,2,2.56679289787832,0.239881362011058
SAT,Body,male,34,2.01,2.57395883690037,0.2390424479494
SAT,Body,male,34,2.02,2.58112487234789,0.238107078577867
SAT,Body,male,34,2.03,2.58829079579059,0.237080313989255
SAT,Body,male,34,2.04,2.59545648918911,0.235971542348835
SAT,Body,male,34,2.05,2.60262191914245,0.234794797244831
SAT,Body,male,34,2.06,2.60978712131326,0.233567651042825
SAT,Body,male,34,2.07,2.61695217389786,0.232309128742541
SAT,Body,male,34,2.08,2.62411715908936,0.231037280209948
SAT,Body,female,34,1.4,2.59999200090255,0.187718149559221
SAT,Body,female,34,1.41,2.60254559021572,0.187586553170232
SAT,Body,female,34,1.42,2.6050991795294,0.187494553590145
SAT,Body,female,34,1.43,2.6076527688436,0.187453670428289
SAT,Body,female,34,1.44,2.6102063581583,0.187476539375217
SAT,Body,female,34,1.45,2.61275994747347,0.187575936988215
SAT,Body,female,34,1.46,2.61531353678907,0.187763652106562
SAT,Body,female,34,1.47,2.61786712610499,0.188049266111983
SAT,Body,female,34,1.48,2.62042071542113,0.188438928428454
SAT,Body,female,34,1.49,2.62297430473735,0.18893423115366
SAT,Body,female,34,1.5,2.62552789405347,0.189531294427755
SAT,Body,female,34,1.51,2.62808148336927,0.190220169998895
SAT,Body,female,34,1.52,2.63063507268454,0.190984653715648
SAT,Body,female,34,1.53,2.63318866199903,0.191802569152501
SAT,Body,female,34,1.54,2.63574225131249,0.192646546533061
SAT,Body,female,34,1.55,2.63829584062467,0.193485277108011
SAT,Body,female,34,1.56,2.64084942993536,0.194285177620947
SAT,Body,female,34,1.57,2.64340301924436,0.195012357302515
SAT,Body,female,34,1.58,2.64595660855154,0.195634745658575
SAT,Body,female,34,1.59,2.6485101978568,0.196124217135312
SAT,Body,female,34,1.6,2.65106378716011,0.196458541338639
SAT,Body,female,34,1.61,2.6536173764615,0.196622996111932
SAT,Body,female,34,1.62,2.65617096576108,0.196611504994142
SAT,Body,female,34,1.63,2.65872455505899,0.196427198283056
SAT,Body,female,34,1.64,2.66127814435544,0.196082344566028
SAT,Body,female,34,1.65,2.66383173365066,0.19559765254564
SAT,Body,female,34,1.66,2.66638532294491,0.195000996120442
SAT,Body,female,34,1.67,2.66893891223844,0.194325663828709
SAT,Body,female,34,1.68,2.67149250153153,0.193608272333191
SAT,Body,female,34,1.69,2.67404609082441,0.192886509063902
SAT,Body,female,34,1.7,2.67659968011728,0.192196879283951
SAT,Body,female,34,1.71,2.67915326941031,0.191572627125599
SAT,Body,female,34,1.72,2.68170685870362,0.191041979583592
SAT,Body,female,34,1.73,2.6842604479973,0.190626829511208
SAT,Body,female,34,1.74,2.68681403729139,0.190341931929788
SAT,Body,female,34,1.75,2.68936762658589,0.190194641733444
SAT,Body,female,34,1.76,2.69192121588077,0.190185174682088
SAT,Body,female,34,1.77,2.69447480517598,0.190307331724569
SAT,Body,female,34,1.78,2.69702839447147,0.190549592814311
SAT,Body,female,34,1.79,2.69958198376716,0.190896463116301
SAT,Body,female,34,1.8,2.70213557306297,0.191329943304914
SAT,Body,female,34,1.81,2.70468916235884,0.191830996702163
SAT,Body,female,34,1.82,2.70724275165469,0.192380898296424
SAT,Body,female,34,1.83,2.70979634095048,0.19296237219377
SAT,Body,female,34,1.84,2.71234993024616,0.193560452033917
SAT,Body,female,34,1.85,2.71490351954168,0.194163030187202
SAT,Body,female,34,1.86,2.71745710883702,0.194761092905673
SAT,Body,female,34,1.87,2.72001069813217,0.19534866704718
SAT,Body,female,34,1.88,2.72256428742711,0.195922527058621
SAT,Body,female,34,1.89,2.72511787672183,0.196481726835428
SAT,Body,female,34,1.9,2.72767146601635,0.197027028931051
SAT,Body,female,34,1.91,2.73022505531068,0.197560303281544
SAT,Body,female,34,1.92,2.73277864460484,0.198083959841207
SAT,Body,female,34,1.93,2.73533223389884,0.198600465683587
SAT,Body,female,34,1.94,2.73788582319272,0.199111979121541
SAT,Body,female,34,1.95,2.74043941248652,0.19962022602933
SAT,Body,female,34,1.96,2.74299300178025,0.200126724488821
SAT,Body,female,34,1.97,2.74554659107394,0.200632437263788
SAT,Body,female,34,1.98,2.74810018036761,0.201137807913197
SAT,Body,female,34,1.99,2.75065376966129,0.201643121541681
SAT,Body,female,34,2,2.75320735895496,0.202148435170164
SAT,Body,female,34,2.01,2.75576094824863,0.202653748798648
SAT,Body,female,34,2.02,2.7583145375423,0.203159062427132
SAT,Body,female,34,2.03,2.76086812683598,0.203664376055615
SAT,Body,female,34,2.04,2.76342171612965,0.204169689684098
SAT,Body,female,34,2.05,2.76597530542332,0.204675003312582
SAT,Body,female,34,2.06,2.76852889471699,0.205180316941066
SAT,Body,female,34,2.07,2.77108248401067,0.205685630569549
SAT,Body,female,34,2.08,2.77363607330434,0.206190944198033
SAT,Abdomen,male,34,1.4,2.13061990882292,0.343443092253184
SAT,Abdomen,male,34,1.41,2.13792590173018,0.337607177858661
SAT,Abdomen,male,34,1.42,2.14523331157792,0.331842451869374
SAT,Abdomen,male,34,1.43,2.15254219740534,0.326151880468874
SAT,Abdomen,male,34,1.44,2.15985261825162,0.320538429840713
SAT,Abdomen,male,34,1.45,2.16716463315596,0.315005066168442
SAT,Abdomen,male,34,1.46,2.17447830115753,0.309554755635613
SAT,Abdomen,male,34,1.47,2.18179368129553,0.304190464425778
SAT,Abdomen,male,34,1.48,2.18911083260914,0.298915158722487
SAT,Abdomen,male,34,1.49,2.19642981413755,0.293731804709292
SAT,Abdomen,male,34,1.5,2.20375068491994,0.288643368569746
SAT,Abdomen,male,34,1.51,2.21107353861232,0.283652541866597
SAT,Abdomen,male,34,1.52,2.21839862995771,0.278761133192805
SAT,Abdomen,male,34,1.53,2.2257263491017,0.2739722401264
SAT,Abdomen,male,34,1.54,2.23305714835165,0.269293091504214
SAT,Abdomen,male,34,1.55,2.24039147097505,0.264737415382763
SAT,Abdomen,male,34,1.56,2.24772968636208,0.260326873699902
SAT,Abdomen,male,34,1.57,2.25507203568927,0.256091188582709
SAT,Abdomen,male,34,1.58,2.26241859133313,0.25206676569937
SAT,Abdomen,male,34,1.59,2.26976923189561,0.248293859717145
SAT,Abdomen,male,34,1.6,2.27712363306477,0.244812580843056
SAT,Abdomen,male,34,1.61,2.28448127290734,0.241658263268571
SAT,Abdomen,male,34,1.62,2.29184144882141,0.238856865341287
SAT,Abdomen,male,34,1.63,2.29920330246239,0.236421118526292
SAT,Abdomen,male,34,1.64,2.30656584861333,0.234348075242407
SAT,Abdomen,male,34,1.65,2.31392800423078,0.232618530576867
SAT,Abdomen,male,34,1.66,2.32128861469549,0.231198533599128
SAT,Abdomen,male,34,1.67,2.32864647548872,0.230042898603602
SAT,Abdomen,male,34,1.68,2.33600034889831,0.229100321529659
SAT,Abdomen,male,34,1.69,2.34334897670502,0.228319449522689
SAT,Abdomen,male,34,1.7,2.35069109089047,0.227655083179667
SAT,Abdomen,male,34,1.71,2.35802542506674,0.227073639545385
SAT,Abdomen,male,34,1.72,2.3653507294457,0.226557079889584
SAT,Abdomen,male,34,1.73,2.37266579172157,0.22610470071412
SAT,Abdomen,male,34,1.74,2.37996946529762,0.225732471947294
SAT,Abdomen,male,34,1.75,2.38726070843999,0.225470053576651
SAT,Abdomen,male,34,1.76,2.39453870198303,0.22535809385327
SAT,Abdomen,male,34,1.77,2.40180289461499,0.225441620066044
SAT,Abdomen,male,34,1.78,2.40905297157937,0.225760410634619
SAT,Abdomen,male,34,1.79,2.41628888993396,0.226342188640119
SAT,Abdomen,male,34,1.8,2.42351090634791,0.227197324475406
SAT,Abdomen,male,34,1.81,2.43071958962673,0.228315666567733
SAT,Abdomen,male,34,1.82,2.43791581491331,0.229665925679201
SAT,Abdomen,male,34,1.83,2.44510073826305,0.231197677395582
SAT,Abdomen,male,34,1.84,2.45227575226833,0.232845684131521
SAT,Abdomen,male,34,1.85,2.4594424253692,0.234535924895333
SAT,Abdomen,male,34,1.86,2.46660242919339,0.236192502736787
SAT,Abdomen,male,34,1.87,2.47375745951354,0.237744506081682
SAT,Abdomen,male,34,1.88,2.4809091570517,0.23913194176846
SAT,Abdomen,male,34,1.89,2.48805903433423,0.240310024796047
SAT,Abdomen,male,34,1.9,2.49520841412761,0.241251374140689
SAT,Abdomen,male,34,1.91,2.50235838376448,0.241945983063895
SAT,Abdomen,male,34,1.92,2.50950976806127,0.242399156430389
SAT,Abdomen,male,34,1.93,2.51666312173323,0.242627887553346
SAT,Abdomen,male,34,1.94,2.52381874043648,0.242656341981627
SAT,Abdomen,male,34,1.95,2.53097668800165,0.242511198757563
SAT,Abdomen,male,34,1.96,2.53813683621885,0.242217562476079
SAT,Abdomen,male,34,1.97,2.54529891278321,0.241796012506958
SAT,Abdomen,male,34,1.98,2.55246255274433,0.241261126493529
SAT,Abdomen,male,34,1.99,2.55962734899221,0.240621543384384
SAT,Abdomen,male,34,2,2.56679289787832,0.239881362011058
SAT,Abdomen,male,34,2.01,2.57395883690037,0.2390424479494
SAT,Abdomen,male,34,2.02,2.58112487234789,0.238107078577867
SAT,Abdomen,male,34,2.03,2.58829079579059,0.237080313989255
SAT,Abdomen,male,34,2.04,2.59545648918911,0.235971542348835
SAT,Abdomen,male,34,2.05,2.60262191914245,0.234794797244831
SAT,Abdomen,male,34,2.06,2.60978712131326,0.233567651042825
SAT,Abdomen,male,34,2.07,2.61695217389786,0.232309128742541
SAT,Abdomen,male,34,2.08,2.62411715908936,0.231037280209948
SAT,Abdomen,female,34,1.4,2.59999200090255,0.187718149559221
SAT,Abdomen,female,34,1.41,2.60254559021572,0.187586553170232
SAT,Abdomen,female,34,1.42,2.6050991795294,0.187494553590145
SAT,Abdomen,female,34,1.43,2.6076527688436,0.187453670428289
SAT,Abdomen,female,34,1.44,2.6102063581583,0.187476539375217
SAT,Abdomen,female,34,1.45,2.61275994747347,0.187575936988215
SAT,Abdomen,female,34,1.46,2.61531353678907,0.187763652106562
SAT,Abdomen,female,34,1.47,2.61786712610499,0.188049266111983
SAT,Abdomen,female,34,1.48,2.62042071542113,0.188438928428454
SAT,Abdomen,female,34,1.49,2.62297430473735,0.18893423115366
SAT,Abdomen,female,34,1.5,2.62552789405347,0.189531294427755
SAT,Abdomen,female,34,1.51,2.62808148336927,0.190220169998895
SAT,Abdomen,female,34,1.52,2.63063507268454,0.190984653715648
SAT,Abdomen,female,34,1.53,2.63318866199903,0.191802569152501
SAT,Abdomen,female,34,1.54,2.63574225131249,0.192646546533061
SAT,Abdomen,female,34,1.55,2.63829584062467,0.193485277108011
SAT,Abdomen,female,34,1.56,2.64084942993536,0.194285177620947
SAT,Abdomen,female,34,1.57,2.64340301924436,0.195012357302515
SAT,Abdomen,female,34,1.58,2.64595660855154,0.195634745658575
SAT,Abdomen,female,34,1.59,2.6485101978568,0.196124217135312
SAT,Abdomen,female,34,1.6,2.65106378716011,0.196458541338639
SAT,Abdomen,female,34,1.61,2.6536173764615,0.196622996111932
SAT,Abdomen,female,34,1.62,2.65617096576108,0.196611504994142
SAT,Abdomen,female,34,1.63,2.65872455505899,0.196427198283056
SAT,Abdomen,female,34,1.64,2.66127814435544,0.196082344566028
SAT,Abdomen,female,34,1.65,2.66383173365066,0.19559765254564
SAT,Abdomen,female,34,1.66,2.66638532294491,0.195000996120442
SAT,Abdomen,female,34,1.67,2.66893891223844,0.194325663828709
SAT,Abdomen,female,34,1.68,2.67149250153153,0.193608272333191
SAT,Abdomen,female,34,1.69,2.67404609082441,0.192886509063902
